,index,date,time,tide_height,date_time,year,month,invalid,tide_height_prev
302,419633,2003/06/04,3:30:00,5.242,2003-06-04 03:30:00,2003,6,True,5.405
303,419634,2003/06/04,3:45:00,5.031,2003-06-04 03:45:00,2003,6,True,5.242
304,419635,2003/06/04,4:00:00,4.791,2003-06-04 04:00:00,2003,6,True,5.031
305,419636,2003/06/04,4:15:00,4.53,2003-06-04 04:15:00,2003,6,True,4.791
306,419637,2003/06/04,4:30:00,4.248,2003-06-04 04:30:00,2003,6,True,4.53
307,419638,2003/06/04,4:45:00,3.965,2003-06-04 04:45:00,2003,6,True,4.248
308,419639,2003/06/04,5:00:00,3.676,2003-06-04 05:00:00,2003,6,True,3.965
309,419640,2003/06/04,5:15:00,3.39,2003-06-04 05:15:00,2003,6,True,3.676
310,419641,2003/06/04,5:30:00,3.111,2003-06-04 05:30:00,2003,6,True,3.39
311,419642,2003/06/04,5:45:00,2.829,2003-06-04 05:45:00,2003,6,True,3.111
312,419643,2003/06/04,6:00:00,2.57,2003-06-04 06:00:00,2003,6,True,2.829
313,419644,2003/06/04,6:15:00,2.32,2003-06-04 06:15:00,2003,6,True,2.57
314,419645,2003/06/04,6:30:00,2.086,2003-06-04 06:30:00,2003,6,True,2.32
315,419646,2003/06/04,6:45:00,1.881,2003-06-04 06:45:00,2003,6,True,2.086
316,419647,2003/06/04,7:00:00,1.7,2003-06-04 07:00:00,2003,6,True,1.881
317,419648,2003/06/04,7:15:00,1.555,2003-06-04 07:15:00,2003,6,True,1.7
318,419649,2003/06/04,7:30:00,1.434,2003-06-04 07:30:00,2003,6,True,1.555
319,419650,2003/06/04,7:45:00,1.334,2003-06-04 07:45:00,2003,6,True,1.434
320,419651,2003/06/04,8:00:00,1.251,2003-06-04 08:00:00,2003,6,True,1.334
321,419652,2003/06/04,8:15:00,1.195,2003-06-04 08:15:00,2003,6,True,1.251
322,419653,2003/06/04,8:30:00,1.153,2003-06-04 08:30:00,2003,6,True,1.195
323,419654,2003/06/04,8:45:00,1.134,2003-06-04 08:45:00,2003,6,True,1.153
324,419655,2003/06/04,9:00:00,1.15,2003-06-04 09:00:00,2003,6,True,1.134
325,419656,2003/06/04,9:15:00,1.206,2003-06-04 09:15:00,2003,6,True,1.15
326,419657,2003/06/04,9:30:00,1.311,2003-06-04 09:30:00,2003,6,True,1.206
327,419658,2003/06/04,9:45:00,1.453,2003-06-04 09:45:00,2003,6,True,1.311
328,419659,2003/06/04,10:00:00,1.635,2003-06-04 10:00:00,2003,6,True,1.453
329,419660,2003/06/04,10:15:00,1.833,2003-06-04 10:15:00,2003,6,True,1.635
330,419661,2003/06/04,10:30:00,2.048,2003-06-04 10:30:00,2003,6,True,1.833
331,419662,2003/06/04,10:45:00,2.277,2003-06-04 10:45:00,2003,6,True,2.048
332,419663,2003/06/04,11:00:00,2.512,2003-06-04 11:00:00,2003,6,True,2.277
333,419664,2003/06/04,11:15:00,2.734,2003-06-04 11:15:00,2003,6,True,2.512
334,419665,2003/06/04,11:30:00,2.957,2003-06-04 11:30:00,2003,6,True,2.734
335,419666,2003/06/04,11:45:00,3.178,2003-06-04 11:45:00,2003,6,True,2.957
336,419667,2003/06/04,12:00:00,3.395,2003-06-04 12:00:00,2003,6,True,3.178
337,419668,2003/06/04,12:15:00,3.603,2003-06-04 12:15:00,2003,6,True,3.395
338,419669,2003/06/04,12:30:00,3.815,2003-06-04 12:30:00,2003,6,True,3.603
339,419670,2003/06/04,12:45:00,4.025,2003-06-04 12:45:00,2003,6,True,3.815
340,419671,2003/06/04,13:00:00,4.228,2003-06-04 13:00:00,2003,6,True,4.025
341,419672,2003/06/04,13:15:00,4.434,2003-06-04 13:15:00,2003,6,True,4.228
342,419673,2003/06/04,13:30:00,4.639,2003-06-04 13:30:00,2003,6,True,4.434
343,419674,2003/06/04,13:45:00,4.837,2003-06-04 13:45:00,2003,6,True,4.639
344,419675,2003/06/04,14:00:00,5.018,2003-06-04 14:00:00,2003,6,True,4.837
345,419676,2003/06/04,14:15:00,5.173,2003-06-04 14:15:00,2003,6,True,5.018
346,419677,2003/06/04,14:30:00,5.299,2003-06-04 14:30:00,2003,6,True,5.173
347,419678,2003/06/04,14:45:00,5.377,2003-06-04 14:45:00,2003,6,True,5.299
348,419679,2003/06/04,15:00:00,5.407,2003-06-04 15:00:00,2003,6,True,5.377
349,419680,2003/06/04,15:15:00,5.375,2003-06-04 15:15:00,2003,6,True,5.407
350,419681,2003/06/04,15:30:00,5.289,2003-06-04 15:30:00,2003,6,True,5.375
351,419682,2003/06/04,15:45:00,5.144,2003-06-04 15:45:00,2003,6,True,5.289
352,419683,2003/06/04,16:00:00,4.957,2003-06-04 16:00:00,2003,6,True,5.144
353,419684,2003/06/04,16:15:00,4.732,2003-06-04 16:15:00,2003,6,True,4.957
354,419685,2003/06/04,16:30:00,4.477,2003-06-04 16:30:00,2003,6,True,4.732
355,419686,2003/06/04,16:45:00,4.204,2003-06-04 16:45:00,2003,6,True,4.477
356,419687,2003/06/04,17:00:00,3.93,2003-06-04 17:00:00,2003,6,True,4.204
357,419688,2003/06/04,17:15:00,3.651,2003-06-04 17:15:00,2003,6,True,3.93
358,419689,2003/06/04,17:30:00,3.366,2003-06-04 17:30:00,2003,6,True,3.651
359,419690,2003/06/04,17:45:00,3.085,2003-06-04 17:45:00,2003,6,True,3.366
360,419691,2003/06/04,18:00:00,2.807,2003-06-04 18:00:00,2003,6,True,3.085
361,419692,2003/06/04,18:15:00,2.542,2003-06-04 18:15:00,2003,6,True,2.807
362,419693,2003/06/04,18:30:00,2.289,2003-06-04 18:30:00,2003,6,True,2.542
363,419694,2003/06/04,18:45:00,2.053,2003-06-04 18:45:00,2003,6,True,2.289
364,419695,2003/06/04,19:00:00,1.842,2003-06-04 19:00:00,2003,6,True,2.053
365,419696,2003/06/04,19:15:00,1.658,2003-06-04 19:15:00,2003,6,True,1.842
366,419697,2003/06/04,19:30:00,1.507,2003-06-04 19:30:00,2003,6,True,1.658
367,419698,2003/06/04,19:45:00,1.377,2003-06-04 19:45:00,2003,6,True,1.507
368,419699,2003/06/04,20:00:00,1.27,2003-06-04 20:00:00,2003,6,True,1.377
369,419700,2003/06/04,20:15:00,1.18,2003-06-04 20:15:00,2003,6,True,1.27
370,419701,2003/06/04,20:30:00,1.103,2003-06-04 20:30:00,2003,6,True,1.18
371,419702,2003/06/04,20:45:00,1.046,2003-06-04 20:45:00,2003,6,True,1.103
372,419703,2003/06/04,21:00:00,1.007,2003-06-04 21:00:00,2003,6,True,1.046
373,419704,2003/06/04,21:15:00,0.992,2003-06-04 21:15:00,2003,6,True,1.007
374,419705,2003/06/04,21:30:00,1.016,2003-06-04 21:30:00,2003,6,True,0.992
375,419706,2003/06/04,21:45:00,1.08,2003-06-04 21:45:00,2003,6,True,1.016
376,419707,2003/06/04,22:00:00,1.181,2003-06-04 22:00:00,2003,6,True,1.08
377,419708,2003/06/04,22:15:00,1.313,2003-06-04 22:15:00,2003,6,True,1.181
378,419709,2003/06/04,22:30:00,1.475,2003-06-04 22:30:00,2003,6,True,1.313
379,419710,2003/06/04,22:45:00,1.655,2003-06-04 22:45:00,2003,6,True,1.475
380,419711,2003/06/04,23:00:00,1.847,2003-06-04 23:00:00,2003,6,True,1.655
381,419712,2003/06/04,23:15:00,2.058,2003-06-04 23:15:00,2003,6,True,1.847
382,419713,2003/06/04,23:30:00,2.273,2003-06-04 23:30:00,2003,6,True,2.058
383,419714,2003/06/04,23:45:00,2.493,2003-06-04 23:45:00,2003,6,True,2.273
384,419715,2003/06/05,0:00:00,2.712,2003-06-05 00:00:00,2003,6,True,2.493
385,419716,2003/06/05,0:15:00,2.933,2003-06-05 00:15:00,2003,6,True,2.712
386,419717,2003/06/05,0:30:00,3.166,2003-06-05 00:30:00,2003,6,True,2.933
387,419718,2003/06/05,0:45:00,3.403,2003-06-05 00:45:00,2003,6,True,3.166
388,419719,2003/06/05,1:00:00,3.643,2003-06-05 01:00:00,2003,6,True,3.403
389,419720,2003/06/05,1:15:00,3.886,2003-06-05 01:15:00,2003,6,True,3.643
390,419721,2003/06/05,1:30:00,4.142,2003-06-05 01:30:00,2003,6,True,3.886
391,419722,2003/06/05,1:45:00,4.388,2003-06-05 01:45:00,2003,6,True,4.142
392,419723,2003/06/05,2:00:00,4.621,2003-06-05 02:00:00,2003,6,True,4.388
393,419724,2003/06/05,2:15:00,4.845,2003-06-05 02:15:00,2003,6,True,4.621
394,419725,2003/06/05,2:30:00,5.035,2003-06-05 02:30:00,2003,6,True,4.845
395,419726,2003/06/05,2:45:00,5.19,2003-06-05 02:45:00,2003,6,True,5.035
396,419727,2003/06/05,3:00:00,5.301,2003-06-05 03:00:00,2003,6,True,5.19
397,419728,2003/06/05,3:15:00,5.361,2003-06-05 03:15:00,2003,6,True,5.301
398,419729,2003/06/05,3:30:00,5.36,2003-06-05 03:30:00,2003,6,True,5.361
399,419730,2003/06/05,3:45:00,5.295,2003-06-05 03:45:00,2003,6,True,5.36
400,419731,2003/06/05,4:00:00,5.176,2003-06-05 04:00:00,2003,6,True,5.295
401,419732,2003/06/05,4:15:00,5.006,2003-06-05 04:15:00,2003,6,True,5.176
402,419733,2003/06/05,4:30:00,4.798,2003-06-05 04:30:00,2003,6,True,5.006
403,419734,2003/06/05,4:45:00,4.562,2003-06-05 04:45:00,2003,6,True,4.798
404,419735,2003/06/05,5:00:00,4.306,2003-06-05 05:00:00,2003,6,True,4.562
405,419736,2003/06/05,5:15:00,4.043,2003-06-05 05:15:00,2003,6,True,4.306
406,419737,2003/06/05,5:30:00,3.772,2003-06-05 05:30:00,2003,6,True,4.043
407,419738,2003/06/05,5:45:00,3.499,2003-06-05 05:45:00,2003,6,True,3.772
408,419739,2003/06/05,6:00:00,3.232,2003-06-05 06:00:00,2003,6,True,3.499
409,419740,2003/06/05,6:15:00,2.969,2003-06-05 06:15:00,2003,6,True,3.232
410,419741,2003/06/05,6:30:00,2.714,2003-06-05 06:30:00,2003,6,True,2.969
411,419742,2003/06/05,6:45:00,2.469,2003-06-05 06:45:00,2003,6,True,2.714
412,419743,2003/06/05,7:00:00,2.241,2003-06-05 07:00:00,2003,6,True,2.469
413,419744,2003/06/05,7:15:00,2.033,2003-06-05 07:15:00,2003,6,True,2.241
414,419745,2003/06/05,7:30:00,1.851,2003-06-05 07:30:00,2003,6,True,2.033
415,419746,2003/06/05,7:45:00,1.697,2003-06-05 07:45:00,2003,6,True,1.851
416,419747,2003/06/05,8:00:00,1.573,2003-06-05 08:00:00,2003,6,True,1.697
417,419748,2003/06/05,8:15:00,1.471,2003-06-05 08:15:00,2003,6,True,1.573
418,419749,2003/06/05,8:30:00,1.388,2003-06-05 08:30:00,2003,6,True,1.471
419,419750,2003/06/05,8:45:00,1.325,2003-06-05 08:45:00,2003,6,True,1.388
420,419751,2003/06/05,9:00:00,1.28,2003-06-05 09:00:00,2003,6,True,1.325
421,419752,2003/06/05,9:15:00,1.254,2003-06-05 09:15:00,2003,6,True,1.28
422,419753,2003/06/05,9:30:00,1.255,2003-06-05 09:30:00,2003,6,True,1.254
423,419754,2003/06/05,9:45:00,1.294,2003-06-05 09:45:00,2003,6,True,1.255
424,419755,2003/06/05,10:00:00,1.373,2003-06-05 10:00:00,2003,6,True,1.294
425,419756,2003/06/05,10:15:00,1.488,2003-06-05 10:15:00,2003,6,True,1.373
426,419757,2003/06/05,10:30:00,1.632,2003-06-05 10:30:00,2003,6,True,1.488
427,419758,2003/06/05,10:45:00,1.813,2003-06-05 10:45:00,2003,6,True,1.632
428,419759,2003/06/05,11:00:00,2.008,2003-06-05 11:00:00,2003,6,True,1.813
429,419760,2003/06/05,11:15:00,2.214,2003-06-05 11:15:00,2003,6,True,2.008
430,419761,2003/06/05,11:30:00,2.43,2003-06-05 11:30:00,2003,6,True,2.214
431,419762,2003/06/05,11:45:00,2.646,2003-06-05 11:45:00,2003,6,True,2.43
432,419763,2003/06/05,12:00:00,2.861,2003-06-05 12:00:00,2003,6,True,2.646
433,419764,2003/06/05,12:15:00,3.072,2003-06-05 12:15:00,2003,6,True,2.861
434,419765,2003/06/05,12:30:00,3.288,2003-06-05 12:30:00,2003,6,True,3.072
435,419766,2003/06/05,12:45:00,3.491,2003-06-05 12:45:00,2003,6,True,3.288
436,419767,2003/06/05,13:00:00,3.708,2003-06-05 13:00:00,2003,6,True,3.491
437,419768,2003/06/05,13:15:00,3.913,2003-06-05 13:15:00,2003,6,True,3.708
438,419769,2003/06/05,13:30:00,4.111,2003-06-05 13:30:00,2003,6,True,3.913
439,419770,2003/06/05,13:45:00,4.31,2003-06-05 13:45:00,2003,6,True,4.111
440,419771,2003/06/05,14:00:00,4.506,2003-06-05 14:00:00,2003,6,True,4.31
441,419772,2003/06/05,14:15:00,4.699,2003-06-05 14:15:00,2003,6,True,4.506
442,419773,2003/06/05,14:30:00,4.879,2003-06-05 14:30:00,2003,6,True,4.699
443,419774,2003/06/05,14:45:00,5.037,2003-06-05 14:45:00,2003,6,True,4.879
444,419775,2003/06/05,15:00:00,5.165,2003-06-05 15:00:00,2003,6,True,5.037
445,419776,2003/06/05,15:15:00,5.254,2003-06-05 15:15:00,2003,6,True,5.165
446,419777,2003/06/05,15:30:00,5.302,2003-06-05 15:30:00,2003,6,True,5.254
447,419778,2003/06/05,15:45:00,5.309,2003-06-05 15:45:00,2003,6,True,5.302
448,419779,2003/06/05,16:00:00,5.257,2003-06-05 16:00:00,2003,6,True,5.309
449,419780,2003/06/05,16:15:00,5.154,2003-06-05 16:15:00,2003,6,True,5.257
450,419781,2003/06/05,16:30:00,4.991,2003-06-05 16:30:00,2003,6,True,5.154
451,419782,2003/06/05,16:45:00,4.793,2003-06-05 16:45:00,2003,6,True,4.991
452,419783,2003/06/05,17:00:00,4.56,2003-06-05 17:00:00,2003,6,True,4.793
453,419784,2003/06/05,17:15:00,4.305,2003-06-05 17:15:00,2003,6,True,4.56
454,419785,2003/06/05,17:30:00,4.041,2003-06-05 17:30:00,2003,6,True,4.305
455,419786,2003/06/05,17:45:00,3.773,2003-06-05 17:45:00,2003,6,True,4.041
456,419787,2003/06/05,18:00:00,3.498,2003-06-05 18:00:00,2003,6,True,3.773
457,419788,2003/06/05,18:15:00,3.221,2003-06-05 18:15:00,2003,6,True,3.498
458,419789,2003/06/05,18:30:00,2.953,2003-06-05 18:30:00,2003,6,True,3.221
459,419790,2003/06/05,18:45:00,2.687,2003-06-05 18:45:00,2003,6,True,2.953
460,419791,2003/06/05,19:00:00,2.438,2003-06-05 19:00:00,2003,6,True,2.687
461,419792,2003/06/05,19:15:00,2.197,2003-06-05 19:15:00,2003,6,True,2.438
462,419793,2003/06/05,19:30:00,1.975,2003-06-05 19:30:00,2003,6,True,2.197
463,419794,2003/06/05,19:45:00,1.776,2003-06-05 19:45:00,2003,6,True,1.975
464,419795,2003/06/05,20:00:00,1.608,2003-06-05 20:00:00,2003,6,True,1.776
465,419796,2003/06/05,20:15:00,1.465,2003-06-05 20:15:00,2003,6,True,1.608
466,419797,2003/06/05,20:30:00,1.345,2003-06-05 20:30:00,2003,6,True,1.465
467,419798,2003/06/05,20:45:00,1.238,2003-06-05 20:45:00,2003,6,True,1.345
468,419799,2003/06/05,21:00:00,1.146,2003-06-05 21:00:00,2003,6,True,1.238
469,419800,2003/06/05,21:15:00,1.068,2003-06-05 21:15:00,2003,6,True,1.146
470,419801,2003/06/05,21:30:00,1.004,2003-06-05 21:30:00,2003,6,True,1.068
471,419802,2003/06/05,21:45:00,0.958,2003-06-05 21:45:00,2003,6,True,1.004
472,419803,2003/06/05,22:00:00,0.937,2003-06-05 22:00:00,2003,6,True,0.958
473,419804,2003/06/05,22:15:00,0.95,2003-06-05 22:15:00,2003,6,True,0.937
474,419805,2003/06/05,22:30:00,0.995,2003-06-05 22:30:00,2003,6,True,0.95
475,419806,2003/06/05,22:45:00,1.081,2003-06-05 22:45:00,2003,6,True,0.995
476,419807,2003/06/05,23:00:00,1.197,2003-06-05 23:00:00,2003,6,True,1.081
477,419808,2003/06/05,23:15:00,1.346,2003-06-05 23:15:00,2003,6,True,1.197
478,419809,2003/06/05,23:30:00,1.519,2003-06-05 23:30:00,2003,6,True,1.346
479,419810,2003/06/05,23:45:00,1.71,2003-06-05 23:45:00,2003,6,True,1.519
480,419811,2003/06/06,0:00:00,1.916,2003-06-06 00:00:00,2003,6,True,1.71
481,419812,2003/06/06,0:15:00,2.132,2003-06-06 00:15:00,2003,6,True,1.916
482,419813,2003/06/06,0:30:00,2.356,2003-06-06 00:30:00,2003,6,True,2.132
483,419814,2003/06/06,0:45:00,2.584,2003-06-06 00:45:00,2003,6,True,2.356
484,419815,2003/06/06,1:00:00,2.815,2003-06-06 01:00:00,2003,6,True,2.584
485,419816,2003/06/06,1:15:00,3.048,2003-06-06 01:15:00,2003,6,True,2.815
486,419817,2003/06/06,1:30:00,3.291,2003-06-06 01:30:00,2003,6,True,3.048
487,419818,2003/06/06,1:45:00,3.536,2003-06-06 01:45:00,2003,6,True,3.291
488,419819,2003/06/06,2:00:00,3.786,2003-06-06 02:00:00,2003,6,True,3.536
489,419820,2003/06/06,2:15:00,4.037,2003-06-06 02:15:00,2003,6,True,3.786
490,419821,2003/06/06,2:30:00,4.283,2003-06-06 02:30:00,2003,6,True,4.037
491,419822,2003/06/06,2:45:00,4.519,2003-06-06 02:45:00,2003,6,True,4.283
492,419823,2003/06/06,3:00:00,4.739,2003-06-06 03:00:00,2003,6,True,4.519
493,419824,2003/06/06,3:15:00,4.931,2003-06-06 03:15:00,2003,6,True,4.739
494,419825,2003/06/06,3:30:00,5.091,2003-06-06 03:30:00,2003,6,True,4.931
495,419826,2003/06/06,3:45:00,5.205,2003-06-06 03:45:00,2003,6,True,5.091
496,419827,2003/06/06,4:00:00,5.275,2003-06-06 04:00:00,2003,6,True,5.205
497,419828,2003/06/06,4:15:00,5.29,2003-06-06 04:15:00,2003,6,True,5.275
498,419829,2003/06/06,4:30:00,5.245,2003-06-06 04:30:00,2003,6,True,5.29
499,419830,2003/06/06,4:45:00,5.144,2003-06-06 04:45:00,2003,6,True,5.245
500,419831,2003/06/06,5:00:00,4.989,2003-06-06 05:00:00,2003,6,True,5.144
501,419832,2003/06/06,5:15:00,4.795,2003-06-06 05:15:00,2003,6,True,4.989
502,419833,2003/06/06,5:30:00,4.569,2003-06-06 05:30:00,2003,6,True,4.795
503,419834,2003/06/06,5:45:00,4.321,2003-06-06 05:45:00,2003,6,True,4.569
504,419835,2003/06/06,6:00:00,4.064,2003-06-06 06:00:00,2003,6,True,4.321
505,419836,2003/06/06,6:15:00,3.804,2003-06-06 06:15:00,2003,6,True,4.064
506,419837,2003/06/06,6:30:00,3.538,2003-06-06 06:30:00,2003,6,True,3.804
507,419838,2003/06/06,6:45:00,3.278,2003-06-06 06:45:00,2003,6,True,3.538
508,419839,2003/06/06,7:00:00,3.016,2003-06-06 07:00:00,2003,6,True,3.278
509,419840,2003/06/06,7:15:00,2.766,2003-06-06 07:15:00,2003,6,True,3.016
510,419841,2003/06/06,7:30:00,2.529,2003-06-06 07:30:00,2003,6,True,2.766
511,419842,2003/06/06,7:45:00,2.305,2003-06-06 07:45:00,2003,6,True,2.529
512,419843,2003/06/06,8:00:00,2.1,2003-06-06 08:00:00,2003,6,True,2.305
513,419844,2003/06/06,8:15:00,1.917,2003-06-06 08:15:00,2003,6,True,2.1
514,419845,2003/06/06,8:30:00,1.756,2003-06-06 08:30:00,2003,6,True,1.917
515,419846,2003/06/06,8:45:00,1.622,2003-06-06 08:45:00,2003,6,True,1.756
516,419847,2003/06/06,9:00:00,1.509,2003-06-06 09:00:00,2003,6,True,1.622
517,419848,2003/06/06,9:15:00,1.421,2003-06-06 09:15:00,2003,6,True,1.509
518,419849,2003/06/06,9:30:00,1.354,2003-06-06 09:30:00,2003,6,True,1.421
519,419850,2003/06/06,9:45:00,1.305,2003-06-06 09:45:00,2003,6,True,1.354
520,419851,2003/06/06,10:00:00,1.283,2003-06-06 10:00:00,2003,6,True,1.305
521,419852,2003/06/06,10:15:00,1.279,2003-06-06 10:15:00,2003,6,True,1.283
522,419853,2003/06/06,10:30:00,1.307,2003-06-06 10:30:00,2003,6,True,1.279
523,419854,2003/06/06,10:45:00,1.369,2003-06-06 10:45:00,2003,6,True,1.307
524,419855,2003/06/06,11:00:00,1.472,2003-06-06 11:00:00,2003,6,True,1.369
525,419856,2003/06/06,11:15:00,1.606,2003-06-06 11:15:00,2003,6,True,1.472
526,419857,2003/06/06,11:30:00,1.761,2003-06-06 11:30:00,2003,6,True,1.606
527,419858,2003/06/06,11:45:00,1.94,2003-06-06 11:45:00,2003,6,True,1.761
528,419859,2003/06/06,12:00:00,2.124,2003-06-06 12:00:00,2003,6,True,1.94
529,419860,2003/06/06,12:15:00,2.318,2003-06-06 12:15:00,2003,6,True,2.124
530,419861,2003/06/06,12:30:00,2.513,2003-06-06 12:30:00,2003,6,True,2.318
531,419862,2003/06/06,12:45:00,2.712,2003-06-06 12:45:00,2003,6,True,2.513
532,419863,2003/06/06,13:00:00,2.914,2003-06-06 13:00:00,2003,6,True,2.712
533,419864,2003/06/06,13:15:00,3.112,2003-06-06 13:15:00,2003,6,True,2.914
534,419865,2003/06/06,13:30:00,3.31,2003-06-06 13:30:00,2003,6,True,3.112
535,419866,2003/06/06,13:45:00,3.5,2003-06-06 13:45:00,2003,6,True,3.31
536,419867,2003/06/06,14:00:00,3.697,2003-06-06 14:00:00,2003,6,True,3.5
537,419868,2003/06/06,14:15:00,3.886,2003-06-06 14:15:00,2003,6,True,3.697
538,419869,2003/06/06,14:30:00,4.077,2003-06-06 14:30:00,2003,6,True,3.886
539,419870,2003/06/06,14:45:00,4.262,2003-06-06 14:45:00,2003,6,True,4.077
540,419871,2003/06/06,15:00:00,4.441,2003-06-06 15:00:00,2003,6,True,4.262
541,419872,2003/06/06,15:15:00,4.602,2003-06-06 15:15:00,2003,6,True,4.441
542,419873,2003/06/06,15:30:00,4.745,2003-06-06 15:30:00,2003,6,True,4.602
543,419874,2003/06/06,15:45:00,4.865,2003-06-06 15:45:00,2003,6,True,4.745
544,419875,2003/06/06,16:00:00,4.954,2003-06-06 16:00:00,2003,6,True,4.865
545,419876,2003/06/06,16:15:00,5.002,2003-06-06 16:15:00,2003,6,True,4.954
546,419877,2003/06/06,16:30:00,5.008,2003-06-06 16:30:00,2003,6,True,5.002
547,419878,2003/06/06,16:45:00,4.968,2003-06-06 16:45:00,2003,6,True,5.008
548,419879,2003/06/06,17:00:00,4.877,2003-06-06 17:00:00,2003,6,True,4.968
549,419880,2003/06/06,17:15:00,4.739,2003-06-06 17:15:00,2003,6,True,4.877
550,419881,2003/06/06,17:30:00,4.556,2003-06-06 17:30:00,2003,6,True,4.739
551,419882,2003/06/06,17:45:00,4.342,2003-06-06 17:45:00,2003,6,True,4.556
552,419883,2003/06/06,18:00:00,4.106,2003-06-06 18:00:00,2003,6,True,4.342
553,419884,2003/06/06,18:15:00,3.855,2003-06-06 18:15:00,2003,6,True,4.106
554,419885,2003/06/06,18:30:00,3.598,2003-06-06 18:30:00,2003,6,True,3.855
555,419886,2003/06/06,18:45:00,3.339,2003-06-06 18:45:00,2003,6,True,3.598
556,419887,2003/06/06,19:00:00,3.084,2003-06-06 19:00:00,2003,6,True,3.339
557,419888,2003/06/06,19:15:00,2.832,2003-06-06 19:15:00,2003,6,True,3.084
558,419889,2003/06/06,19:30:00,2.59,2003-06-06 19:30:00,2003,6,True,2.832
559,419890,2003/06/06,19:45:00,2.354,2003-06-06 19:45:00,2003,6,True,2.59
560,419891,2003/06/06,20:00:00,2.136,2003-06-06 20:00:00,2003,6,True,2.354
561,419892,2003/06/06,20:15:00,1.938,2003-06-06 20:15:00,2003,6,True,2.136
562,419893,2003/06/06,20:30:00,1.764,2003-06-06 20:30:00,2003,6,True,1.938
563,419894,2003/06/06,20:45:00,1.617,2003-06-06 20:45:00,2003,6,True,1.764
564,419895,2003/06/06,21:00:00,1.496,2003-06-06 21:00:00,2003,6,True,1.617
565,419896,2003/06/06,21:15:00,1.396,2003-06-06 21:15:00,2003,6,True,1.496
566,419897,2003/06/06,21:30:00,1.311,2003-06-06 21:30:00,2003,6,True,1.396
567,419898,2003/06/06,21:45:00,1.24,2003-06-06 21:45:00,2003,6,True,1.311
568,419899,2003/06/06,22:00:00,1.176,2003-06-06 22:00:00,2003,6,True,1.24
569,419900,2003/06/06,22:15:00,1.128,2003-06-06 22:15:00,2003,6,True,1.176
570,419901,2003/06/06,22:30:00,1.096,2003-06-06 22:30:00,2003,6,True,1.128
571,419902,2003/06/06,22:45:00,1.087,2003-06-06 22:45:00,2003,6,True,1.096
572,419903,2003/06/06,23:00:00,1.102,2003-06-06 23:00:00,2003,6,True,1.087
573,419904,2003/06/06,23:15:00,1.147,2003-06-06 23:15:00,2003,6,True,1.102
574,419905,2003/06/06,23:30:00,1.22,2003-06-06 23:30:00,2003,6,True,1.147
575,419906,2003/06/06,23:45:00,1.325,2003-06-06 23:45:00,2003,6,True,1.22
576,419907,2003/06/07,0:00:00,1.454,2003-06-07 00:00:00,2003,6,True,1.325
577,419908,2003/06/07,0:15:00,1.605,2003-06-07 00:15:00,2003,6,True,1.454
578,419909,2003/06/07,0:30:00,1.772,2003-06-07 00:30:00,2003,6,True,1.605
579,419910,2003/06/07,0:45:00,1.953,2003-06-07 00:45:00,2003,6,True,1.772
580,419911,2003/06/07,1:00:00,2.151,2003-06-07 01:00:00,2003,6,True,1.953
581,419912,2003/06/07,1:15:00,2.362,2003-06-07 01:15:00,2003,6,True,2.151
582,419913,2003/06/07,1:30:00,2.577,2003-06-07 01:30:00,2003,6,True,2.362
583,419914,2003/06/07,1:45:00,2.801,2003-06-07 01:45:00,2003,6,True,2.577
584,419915,2003/06/07,2:00:00,3.031,2003-06-07 02:00:00,2003,6,True,2.801
585,419916,2003/06/07,2:15:00,3.265,2003-06-07 02:15:00,2003,6,True,3.031
586,419917,2003/06/07,2:30:00,3.504,2003-06-07 02:30:00,2003,6,True,3.265
587,419918,2003/06/07,2:45:00,3.746,2003-06-07 02:45:00,2003,6,True,3.504
588,419919,2003/06/07,3:00:00,3.984,2003-06-07 03:00:00,2003,6,True,3.746
589,419920,2003/06/07,3:15:00,4.226,2003-06-07 03:15:00,2003,6,True,3.984
590,419921,2003/06/07,3:30:00,4.457,2003-06-07 03:30:00,2003,6,True,4.226
591,419922,2003/06/07,3:45:00,4.676,2003-06-07 03:45:00,2003,6,True,4.457
592,419923,2003/06/07,4:00:00,4.877,2003-06-07 04:00:00,2003,6,True,4.676
593,419924,2003/06/07,4:15:00,5.049,2003-06-07 04:15:00,2003,6,True,4.877
594,419925,2003/06/07,4:30:00,5.184,2003-06-07 04:30:00,2003,6,True,5.049
595,419926,2003/06/07,4:45:00,5.279,2003-06-07 04:45:00,2003,6,True,5.184
596,419927,2003/06/07,5:00:00,5.324,2003-06-07 05:00:00,2003,6,True,5.279
597,419928,2003/06/07,5:15:00,5.31,2003-06-07 05:15:00,2003,6,True,5.324
598,419929,2003/06/07,5:30:00,5.239,2003-06-07 05:30:00,2003,6,True,5.31
599,419930,2003/06/07,5:45:00,5.115,2003-06-07 05:45:00,2003,6,True,5.239
600,419931,2003/06/07,6:00:00,4.948,2003-06-07 06:00:00,2003,6,True,5.115
601,419932,2003/06/07,6:15:00,4.747,2003-06-07 06:15:00,2003,6,True,4.948
602,419933,2003/06/07,6:30:00,4.514,2003-06-07 06:30:00,2003,6,True,4.747
603,419934,2003/06/07,6:45:00,4.269,2003-06-07 06:45:00,2003,6,True,4.514
604,419935,2003/06/07,7:00:00,4.017,2003-06-07 07:00:00,2003,6,True,4.269
